issue_id,record_id,source_file,source_sheet,source_row,issue_type,field,message
issue_4514f5d61c4b,rec_627023ff81be,20210409_Metaanalysis_database.xlsx,Main,1016,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_45f5d4264a54,rec_d66391e8d665,20210409_Metaanalysis_database.xlsx,Main,1017,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_22a556476fc6,rec_bd147d914e50,20210409_Metaanalysis_database.xlsx,Main,1018,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_15bb5d3f4509,rec_06e9ca46645e,20210409_Metaanalysis_database.xlsx,Main,1019,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_068383ee689c,rec_b8bc9ed6ebc4,20210409_Metaanalysis_database.xlsx,Main,1020,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e2cf28a36608,rec_46e616d766d5,20210409_Metaanalysis_database.xlsx,Main,1021,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3b8e74560476,rec_35ea6734bb30,20210409_Metaanalysis_database.xlsx,Main,1022,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_37c7c4c817e8,rec_fbd99976104e,20210409_Metaanalysis_database.xlsx,Main,1023,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ddde93085a13,rec_9cdb4c443b7e,20210409_Metaanalysis_database.xlsx,Main,1024,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_c55d7aae859c,rec_e491cff20abc,20210409_Metaanalysis_database.xlsx,Main,1025,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_db2184fd21bf,rec_3e9e92beaa13,20210409_Metaanalysis_database.xlsx,Main,1026,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ec5661a18454,rec_638d611e9c5f,20210409_Metaanalysis_database.xlsx,Main,1027,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_bde8742aa1da,rec_25be3b3a9f72,20210409_Metaanalysis_database.xlsx,Main,1028,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_5a8ed0bd7184,rec_618a58b416c3,20210409_Metaanalysis_database.xlsx,Main,1029,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f96361329d3a,rec_22c5fccfcddc,20210409_Metaanalysis_database.xlsx,Main,1030,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_ba0579ddbcb0,rec_659e964a259d,20210409_Metaanalysis_database.xlsx,Main,1031,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_d1a115e80ef2,rec_6011ad373c4e,20210409_Metaanalysis_database.xlsx,Main,1032,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_dd84da774a4e,rec_7cb36bb7f30e,20210409_Metaanalysis_database.xlsx,Main,1033,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_9c18e4fad9a8,rec_879841b2cac7,20210409_Metaanalysis_database.xlsx,Main,1034,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_0a4377a1d747,rec_5a921aefc1a6,20210409_Metaanalysis_database.xlsx,Main,1035,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5d0a847c663c,rec_a04174e9de8c,20210409_Metaanalysis_database.xlsx,Main,1036,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5ae3b19140e6,rec_27a1b23df549,20210409_Metaanalysis_database.xlsx,Main,1037,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5fb7513dcc20,rec_82d98135b01b,20210409_Metaanalysis_database.xlsx,Main,1038,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6aa2e2267f7e,rec_9d8ca3f2a96f,20210409_Metaanalysis_database.xlsx,Main,1039,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5f3c5f55635b,rec_fac8a4a9f519,20210409_Metaanalysis_database.xlsx,Main,1040,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_e2ba047ce264,rec_3bf884d1b269,20210409_Metaanalysis_database.xlsx,Main,1053,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a35983ed252f,rec_6da91cfa1be8,20210409_Metaanalysis_database.xlsx,Main,1054,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5d59522ffdf4,rec_38f1631169a8,20210409_Metaanalysis_database.xlsx,Main,1055,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_5a9ece68412f,rec_13ceb9eb2344,20210409_Metaanalysis_database.xlsx,Main,1056,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_942193e38444,rec_683bccfbde20,20210409_Metaanalysis_database.xlsx,Main,1057,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_46f8a68d0517,rec_479bf72bed51,20210409_Metaanalysis_database.xlsx,Main,1058,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_59f51e0db114,rec_1bdba15e5578,20210409_Metaanalysis_database.xlsx,Main,1059,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, measurement_method, gauge_length_mm, strain_rate_s_inv."
issue_222f40ae700d,rec_b849d740dd3d,20210409_Metaanalysis_database.xlsx,Main,1060,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_4e3576661edc,rec_e2e61a2e4211,20210409_Metaanalysis_database.xlsx,Main,1061,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_871606f01611,rec_ba6d7e4607be,20210409_Metaanalysis_database.xlsx,Main,1062,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_c4ca9ca10451,rec_9c92c93a7d90,20210409_Metaanalysis_database.xlsx,Main,1063,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_abbf36ac72f2,rec_0c6ece21f69c,20210409_Metaanalysis_database.xlsx,Main,1064,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_da0c022fdd2c,rec_5976cf4e4c61,20210409_Metaanalysis_database.xlsx,Main,1065,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_c80ba31b392f,rec_2d30ee7977fe,20210409_Metaanalysis_database.xlsx,Main,1066,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f0711b7f1e25,rec_eac4bd4ef92f,20210409_Metaanalysis_database.xlsx,Main,1067,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_7b8f2fcfca1b,rec_f5ff011684ac,20210409_Metaanalysis_database.xlsx,Main,1068,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_4f715c3e4372,rec_0b3c6fbbee10,20210409_Metaanalysis_database.xlsx,Main,1069,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_42555b121c51,rec_3ebca572ab45,20210409_Metaanalysis_database.xlsx,Main,1070,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_4a292d4a6bce,rec_2fc701f38213,20210409_Metaanalysis_database.xlsx,Main,1071,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ff6ce48c0655,rec_c8e9383a77be,20210409_Metaanalysis_database.xlsx,Main,1072,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e118e1db2358,rec_a35484caf6a4,20210409_Metaanalysis_database.xlsx,Main,1073,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8b949db65ece,rec_c9bfe97943b9,20210409_Metaanalysis_database.xlsx,Main,1074,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_04538cd074bc,rec_0712ddd748a6,20210409_Metaanalysis_database.xlsx,Main,1075,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9eff6a5e2e13,rec_1f4e37d0a7ed,20210409_Metaanalysis_database.xlsx,Main,1076,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9bae18d16d75,rec_b392533736b3,20210409_Metaanalysis_database.xlsx,Main,1077,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_790b9d5556a6,rec_7cab32749206,20210409_Metaanalysis_database.xlsx,Main,1078,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_5fa0cf58ef05,rec_37b937f745e2,20210409_Metaanalysis_database.xlsx,Main,1079,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_28a81fdb75ae,rec_6a7a17fb280e,20210409_Metaanalysis_database.xlsx,Main,1080,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b51fcedf1aa9,rec_b5a0c99ab517,20210409_Metaanalysis_database.xlsx,Main,1081,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_add2ec62f351,rec_a999c16c65e7,20210409_Metaanalysis_database.xlsx,Main,1082,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_abf26a540144,rec_9a1174011780,20210409_Metaanalysis_database.xlsx,Main,1083,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0fed4d678583,rec_df4169eeb456,20210409_Metaanalysis_database.xlsx,Main,1084,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_572ec82efd08,rec_1d89f3eda2cf,20210409_Metaanalysis_database.xlsx,Main,1085,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_03e42f77393d,rec_ae0be9a4ea4c,20210409_Metaanalysis_database.xlsx,Main,1086,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_13b783b1a833,rec_c7eff8d1b1bc,20210409_Metaanalysis_database.xlsx,Main,1087,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_638ebf7fcb6c,rec_6f288b42ac05,20210409_Metaanalysis_database.xlsx,Main,1088,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3d6daabbb0b7,rec_a446b438f479,20210409_Metaanalysis_database.xlsx,Main,1089,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_4418f81be79c,rec_3d53bac80217,20210409_Metaanalysis_database.xlsx,Main,1090,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d3a4a57b77d6,rec_61ddf31e0880,20210409_Metaanalysis_database.xlsx,Main,1091,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d92a89b4dcc3,rec_0b6262393d40,20210409_Metaanalysis_database.xlsx,Main,1092,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_162ac7e3a857,rec_d339950b6e33,20210409_Metaanalysis_database.xlsx,Main,1093,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_c4ebe834c2ad,rec_0bc70fea1d78,20210409_Metaanalysis_database.xlsx,Main,1094,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3e29fdc0b9e9,rec_3fcb2e7076b9,20210409_Metaanalysis_database.xlsx,Main,1095,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_cdd9d0e8208d,rec_ee92f44ff421,20210409_Metaanalysis_database.xlsx,Main,1096,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3249476943f6,rec_7c0a6ca8e397,20210409_Metaanalysis_database.xlsx,Main,1097,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_62e848209189,rec_3bbc54b98297,20210409_Metaanalysis_database.xlsx,Main,1098,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_07b855958bab,rec_44931565b16d,20210409_Metaanalysis_database.xlsx,Main,1099,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f0356db50bfe,rec_431603bfc3e2,20210409_Metaanalysis_database.xlsx,Main,1116,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_d362b39ce4b0,rec_5edd6d0c4c63,20210409_Metaanalysis_database.xlsx,Main,1117,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_4fb384233ec1,rec_c2e894aec3fa,20210409_Metaanalysis_database.xlsx,Main,1118,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_daf2ad6f2033,rec_bae59a33bc8d,20210409_Metaanalysis_database.xlsx,Main,1119,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7b73a3466315,rec_9b92497b17a5,20210409_Metaanalysis_database.xlsx,Main,1121,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_00826604d58b,rec_750b5382dd7a,20210409_Metaanalysis_database.xlsx,Main,1122,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_87383780dd17,rec_9682770f3de6,20210409_Metaanalysis_database.xlsx,Main,1123,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_dd5bf5e11ca1,rec_b7f35f1bb4b5,20210409_Metaanalysis_database.xlsx,Main,1124,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7f7dafc3ee6a,rec_9c5bae66b882,20210409_Metaanalysis_database.xlsx,Main,1151,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_9e8e6ee2920b,rec_1193db838a91,20210409_Metaanalysis_database.xlsx,Main,1152,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5be41cce2ea0,rec_2e3b1397b9e9,20210409_Metaanalysis_database.xlsx,Main,1153,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e77570982cad,rec_c0c06ca291a6,20210409_Metaanalysis_database.xlsx,Main,1154,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b368fbf18240,rec_19e6b3f63f1c,20210409_Metaanalysis_database.xlsx,Main,1155,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_55dd4dfb638c,rec_bf84721738a9,20210409_Metaanalysis_database.xlsx,Main,1156,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_fa5f8e47967b,rec_2d861c688e39,20210409_Metaanalysis_database.xlsx,Main,1157,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_64e5bf64c4b3,rec_95fd39f9e40c,20210409_Metaanalysis_database.xlsx,Main,1158,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_2175fcbe32bd,rec_b68f3456c58d,20210409_Metaanalysis_database.xlsx,Main,1159,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0fa8b5176840,rec_1401203a9bf0,20210409_Metaanalysis_database.xlsx,Main,1164,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_temperature_C.
issue_e9900fbc202d,rec_4f29881b2f6b,20210409_Metaanalysis_database.xlsx,Main,1165,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_temperature_C.
issue_3ca46c08721d,rec_3fe9bb0628ac,20210409_Metaanalysis_database.xlsx,Main,1166,missing_conditions,conditions,Strict comparison candidate lacks structured metadata: condition_temperature_C.
issue_d2e780c52758,rec_3d1167186f04,20210409_Metaanalysis_database.xlsx,Main,1167,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_49fc07400e3c,rec_e22aa65f1bf7,20210409_Metaanalysis_database.xlsx,Main,1168,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f7fc2f4e7dcf,rec_12bb731090e4,20210409_Metaanalysis_database.xlsx,Main,1169,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_ca66e7cff73f,rec_2671420f92f7,20210409_Metaanalysis_database.xlsx,Main,1170,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_b3ecc0c4baf5,rec_a110d4bbcb11,20210409_Metaanalysis_database.xlsx,Main,1171,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_42ff05715d9c,rec_c1dd072ec0aa,20210409_Metaanalysis_database.xlsx,Main,1172,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_82cb7d5d7b95,rec_6f1a7f09eaaa,20210409_Metaanalysis_database.xlsx,Main,1173,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7c71e900984d,rec_666fd72a46a3,20210409_Metaanalysis_database.xlsx,Main,1174,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_3c4f59981bfc,rec_863819adda2a,20210409_Metaanalysis_database.xlsx,Main,1175,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_29da9da70d6d,rec_9cce09ae34b6,20210409_Metaanalysis_database.xlsx,Main,1176,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_b22d1a2eb297,rec_a83ca9d0835c,20210409_Metaanalysis_database.xlsx,Main,1177,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_2482a9a20c71,rec_2f2ae00399b8,20210409_Metaanalysis_database.xlsx,Main,1178,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_4edac8d82abb,rec_aebe4bc49fdd,20210409_Metaanalysis_database.xlsx,Main,1179,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_427523664224,rec_d7ea52f37751,20210409_Metaanalysis_database.xlsx,Main,1180,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7cd1005da850,rec_5a4539d39aaa,20210409_Metaanalysis_database.xlsx,Main,1181,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f9f05a52d79f,rec_389d32d3ea37,20210409_Metaanalysis_database.xlsx,Main,1182,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_0c8c5aead36d,rec_114e30d0a938,20210409_Metaanalysis_database.xlsx,Main,1183,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_49f412becda6,rec_b95aac601acf,20210409_Metaanalysis_database.xlsx,Main,1184,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_396e3394b06e,rec_bd8047bb044d,20210409_Metaanalysis_database.xlsx,Main,1185,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_2046c7d5fd26,rec_4d1bd9e2254a,20210409_Metaanalysis_database.xlsx,Main,1186,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_c0ccf7bf4fee,rec_2a3cdc87e7e1,20210409_Metaanalysis_database.xlsx,Main,1187,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5b6fc2c2429a,rec_1b1c9be98d75,20210409_Metaanalysis_database.xlsx,Main,1188,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6c458c5a5789,rec_bfd7eeeb3503,20210409_Metaanalysis_database.xlsx,Main,1189,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_486a1f863632,rec_f0d2e9196804,20210409_Metaanalysis_database.xlsx,Main,1190,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6c3d8c3c7baf,rec_4e10ebd81461,20210409_Metaanalysis_database.xlsx,Main,1191,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_8baebf6050ef,rec_44b967192fe8,20210409_Metaanalysis_database.xlsx,Main,1192,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_017756ba35d2,rec_d1a029051a10,20210409_Metaanalysis_database.xlsx,Main,1193,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_302ba4e75482,rec_a25565ece4a0,20210409_Metaanalysis_database.xlsx,Main,1194,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8a68e4b1e6cf,rec_19c63554c79f,20210409_Metaanalysis_database.xlsx,Main,1195,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8f494efb2d8b,rec_ad9e4618b23e,20210409_Metaanalysis_database.xlsx,Main,1196,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_cf23731eba4a,rec_b4ac0d6632f7,20210409_Metaanalysis_database.xlsx,Main,1197,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
